"","Código do Município","Município","Estado","Ano de Referência","Código do Prestador","Prestador","Sigla do Prestador","Abrangência","Tipo de Serviço","Natureza Jurídica","G05A - Quantidade total de municípios atendidos com abastecimento de água","G05B - Quantidade total de municípios atendidos com esgotamento sanitário","G06A - População urbana residente do(s) município(s) com abastecimento de água","G06B - População urbana residente do(s) município(s) com esgotamento sanitário","G12A - População total residente do(s) município(s) com abastecimento de água, segundo o IBGE","G12B - População total residente do(s) município(s) com esgotamento sanitário, segundo o IBGE","GE001 - Quantidade de municípios atendidos com abastecimento de água com delegação em vigor","GE002 - Quantidade de municípios atendidos com abastecimento de água com delegação vencida","GE003 - Quantidade de municípios atendidos com abastecimento de água sem delegação","GE005 - Quantidade total de municípios atendidos","GE008 - Quantidade de Sedes municipais atendidas com abastecimento de água","GE009 - Quantidade de Sedes municipais atendidas com esgotamento sanitário","GE010 - Quantidade de Localidades (excluídas as sedes) atendidas com abastecimento de água","GE011 - Quantidade de Localidades (excluídas as sedes) atendidas com esgotamento sanitário","GE014 - Quantidade de municípios atendidos com esgotamento sanitário com delegação em vigor","GE015 - Quantidade de municípios atendidos com esgotamento sanitário com delegação vencida","GE016 - Quantidade de municípios atendidos com esgotamento sanitário sem delegação","GE017 - Ano de vencimento da delegação de abastecimento de água","GE018 - Ano de vencimento da delegação de esgotamento sanitário","GE025 - Quantidade de municípios não atendidos com abastecimento de água, mas com delegação em vigor","GE026 - Quantidade de municípios não atendidos com abastecimento de água, mas com delegação vencida para prestar esses serviços","GE028 - Quantidade de municípios não atendidos com esgotamento sanitário, mas com delegação em vigor para prestar esses serviços","GE029 - Quantidade de municípios não atendidos com esgotamento sanitário, mas com delegação vencida para prestar esses serviços"
"16319",355220,"Sorocaba","SP",1997,35522011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água e Esgoto","Autarquia",1,1,437600,NA,444665,444665,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16320",355220,"Sorocaba","SP",1996,35522011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água e Esgoto","Autarquia",1,1,431370,NA,431561,431561,NA,NA,NA,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16321",355220,"Sorocaba","SP",1995,35522011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água e Esgoto","Autarquia",1,1,419000,NA,414197,414197,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16322",355240,"Sumaré","SP",2017,35524012,"BRK Ambiental - Sumaré S.A.","BRK","Local","Água e Esgoto","Empresa privada",1,1,269793,269793,273007,273007,1,0,0,1,1,1,1,1,1,0,0,2045,2045,NA,NA,NA,NA
"16323",355240,"Sumaré","SP",2016,35524012,"BRK Ambiental - Sumaré S.A.","BRK","Local","Água e Esgoto","Empresa privada",1,1,266349,266349,269522,269522,1,0,0,1,1,1,1,1,1,0,0,2045,2045,NA,NA,NA,NA
"16324",355240,"Sumaré","SP",2015,35524012,"Odebrecht Ambiental - Sumaré S.A.","OAS","Local","Água e Esgoto","Empresa privada",1,1,262824,262824,265955,265955,1,0,0,1,1,1,1,1,1,0,0,2045,2045,NA,NA,NA,NA
"16325",355240,"Sumaré","SP",2014,35524011,"Departamento de Água e Esgotos de Sumaré","DAE","Local","Água e Esgoto","Autarquia",1,1,259220,259220,262308,262308,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16326",355240,"Sumaré","SP",2013,35524011,"Departamento de Água e Esgotos de Sumaré","DAE","Local","Água e Esgoto","Autarquia",1,1,255512,255512,258556,258556,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16327",355240,"Sumaré","SP",2012,35524011,"Departamento de Água e Esgotos de Sumaré","DAE","Local","Água e Esgoto","Autarquia",1,1,243348,243348,246247,246247,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16328",355240,"Sumaré","SP",2011,35524011,"Departamento de Água e Esgotos de Sumaré","DAE","Local","Água e Esgoto","Autarquia",1,1,240100,240100,242960,242960,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16329",355240,"Sumaré","SP",2010,35524011,"Departamento de Água e Esgotos de Sumaré","DAE","Local","Água e Esgoto","Autarquia",1,1,238470,238470,241311,241311,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16330",355240,"Sumaré","SP",2009,35524011,"Departamento de Água e Esgotos de Sumaré","DAE","Local","Água e Esgoto","Autarquia",1,1,237663,237663,241077,241077,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16331",355240,"Sumaré","SP",2008,35524011,"Departamento de Água e Esgotos de Sumaré","DAE","Local","Água e Esgoto","Autarquia",1,1,233776,233776,237135,237135,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16332",355240,"Sumaré","SP",2007,35524011,"Departamento de Água e Esgotos de Sumaré","DAE","Local","Água e Esgoto","Autarquia",1,1,225457,225457,228696,228696,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16333",355240,"Sumaré","SP",2006,35524011,"Departamento de Água e Esgotos de Sumaré","DAE","Local","Água e Esgoto","Autarquia",1,1,234531,234531,237900,237900,NA,NA,NA,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16334",355240,"Sumaré","SP",2005,35524011,"Departamento de Água e Esgotos de Sumaré","DAE","Local","Água e Esgoto","Autarquia",1,1,228347,228347,231627,231627,NA,NA,NA,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16335",355240,"Sumaré","SP",2004,35524011,"Departamento de Água e Esgotos de Sumaré","DAE","Local","Água e Esgoto","Autarquia",1,1,222116,222116,225307,225307,NA,NA,NA,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16336",355240,"Sumaré","SP",2001,35524011,"Departamento de Água e Esgotos de Sumaré","DAE","Local","Água e Esgoto","Autarquia",1,1,193266,193266,202813,202813,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16337",355240,"Sumaré","SP",2000,35524011,"Departamento de Água e Esgotos de Sumaré","DAE","Local","Água e Esgoto","Autarquia",NA,NA,193266,193266,196723,196723,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16338",355240,"Sumaré","SP",1999,35524011,"Departamento de Água e Esgotos de Sumaré","DAE","Local","Água e Esgoto","Autarquia",1,1,184000,184000,186205,186205,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16339",355240,"Sumaré","SP",1998,35524011,"Departamento de Água e Esgotos de Sumaré","DAE","Local","Água e Esgoto","Autarquia",1,1,178000,178000,180511,180511,NA,NA,NA,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16340",355255,"Suzanápolis","SP",2017,35525511,"Prefeitura Municipal de Suzanápolis","PMS","Local","Água e Esgoto","Administração pública direta",1,1,2560,2560,3836,3836,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16341",355255,"Suzanápolis","SP",2016,35525511,"Prefeitura Municipal de Suzanápolis","PMS","Local","Água e Esgoto","Administração pública direta",1,1,2530,2530,3790,3790,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16342",355255,"Suzanápolis","SP",2015,35525511,"Prefeitura Municipal de Suzanápolis","PMS","Local","Água e Esgoto","Administração pública direta",1,1,2498,2498,3742,3742,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16343",355255,"Suzanápolis","SP",2013,35525511,"Prefeitura Municipal de Suzanápolis","PMS","Local","Água e Esgoto","Administração pública direta",1,1,2431,2431,3642,3642,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16344",355255,"Suzanápolis","SP",2012,35525511,"Prefeitura Municipal de Suzanápolis","PMS","Local","Água e Esgoto","Administração pública direta",1,1,2318,2318,3473,3473,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16345",355255,"Suzanápolis","SP",2010,35525511,"Prefeitura Municipal de Suzanápolis","PMS","Local","Água e Esgoto","Administração pública direta",1,1,2258,2258,3383,3383,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16346",355260,"Tabapuã","SP",2017,35526011,"Prefeitura Municipal de Tabapuã","PMT","Local","Água e Esgoto","Administração pública direta",1,1,11341,11341,12251,12251,NA,NA,NA,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16347",355260,"Tabapuã","SP",2016,35526011,"Prefeitura Municipal de Tabapuã","PMT","Local","Água e Esgoto","Administração pública direta",1,1,11273,11273,12178,12178,NA,NA,NA,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16348",355260,"Tabapuã","SP",2015,35526011,"Prefeitura Municipal de Tabapuã","PMT","Local","Água e Esgoto","Administração pública direta",1,1,11204,11204,12103,12103,NA,NA,NA,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16349",355260,"Tabapuã","SP",2014,35526011,"Prefeitura Municipal de Tabapuã","PMT","Local","Água e Esgoto","Administração pública direta",1,1,11134,11134,12027,12027,NA,NA,NA,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16350",355260,"Tabapuã","SP",2013,35526011,"Prefeitura Municipal de Tabapuã","PMT","Local","Água e Esgoto","Administração pública direta",1,1,11061,11061,11949,11949,NA,NA,NA,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16351",355260,"Tabapuã","SP",2012,35526011,"Prefeitura Municipal de Tabapuã","PMT","Local","Água e Esgoto","Administração pública direta",1,1,10641,10641,11495,11495,NA,NA,NA,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16352",355260,"Tabapuã","SP",2011,35526011,"Prefeitura Municipal de Tabapuã","PMT","Local","Água e Esgoto","Administração pública direta",1,1,10581,10581,11430,11430,NA,NA,NA,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16353",355260,"Tabapuã","SP",2010,35526011,"Prefeitura Municipal de Tabapuã","PMT","Local","Água e Esgoto","Administração pública direta",1,1,10519,10519,11363,11363,NA,NA,NA,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16354",355260,"Tabapuã","SP",2009,35526011,"Prefeitura Municipal de Tabapuã","PMT","Local","Água e Esgoto","Administração pública direta",1,1,10934,10934,11980,11980,NA,NA,NA,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16355",355260,"Tabapuã","SP",2008,35526011,"Prefeitura Municipal de Tabapuã","PMT","Local","Água e Esgoto","Administração pública direta",1,1,10816,10816,11851,11851,NA,NA,NA,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16356",355270,"Tabatinga","SP",2014,35527011,"Prefeitura Municipal de Tabatinga","PMT","Local","Água e Esgoto","Administração pública direta",1,1,13479,13479,15738,15738,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16357",355270,"Tabatinga","SP",2013,35527011,"Prefeitura Municipal de Tabatinga","PMT","Local","Água e Esgoto","Administração pública direta",1,1,13352,13352,15590,15590,NA,NA,NA,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16358",355270,"Tabatinga","SP",2011,35527011,"Prefeitura Municipal de Tabatinga","PMT","Local","Água e Esgoto","Administração pública direta",1,1,12690,12690,14817,14817,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16359",355270,"Tabatinga","SP",2010,35527011,"Prefeitura Municipal de Tabatinga","PMT","Local","Água e Esgoto","Administração pública direta",1,1,12578,12578,14686,14686,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16360",355270,"Tabatinga","SP",2009,35527011,"Prefeitura Municipal de Tabatinga","PMT","Local","Água e Esgoto","Administração pública direta",1,1,12431,12431,14876,14876,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16361",355270,"Tabatinga","SP",2008,35527011,"Prefeitura Municipal de Tabatinga","PMT","Local","Água e Esgoto","Administração pública direta",1,1,12294,12294,14712,14712,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16362",355310,"Taiaçu","SP",2017,35531011,"Prefeitura Municipal de Taiaçu","PMT","Local","Água e Esgoto","Administração pública direta",1,1,5666,5666,6255,6255,NA,NA,NA,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16363",355310,"Taiaçu","SP",2016,35531011,"Prefeitura Municipal de Taiaçu","PMT","Local","Água e Esgoto","Administração pública direta",1,1,5643,5643,6230,6230,NA,NA,NA,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16364",355310,"Taiaçu","SP",2015,35531011,"Prefeitura Municipal de Taiaçu","PMT","Local","Água e Esgoto","Administração pública direta",1,1,5621,5621,6205,6205,NA,NA,NA,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16365",355310,"Taiaçu","SP",2014,35531011,"Prefeitura Municipal de Taiaçu","PMT","Local","Água e Esgoto","Administração pública direta",1,1,5597,5597,6179,6179,NA,NA,NA,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16366",355310,"Taiaçu","SP",2013,35531011,"Prefeitura Municipal de Taiaçu","PMT","Local","Água e Esgoto","Administração pública direta",1,1,5574,5574,6153,6153,NA,NA,NA,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16367",355310,"Taiaçu","SP",2012,35531011,"Prefeitura Municipal de Taiaçu","PMT","Local","Água e Esgoto","Administração pública direta",1,1,5377,5377,5936,5936,NA,NA,NA,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16368",355320,"Taiúva","SP",2017,35532011,"Prefeitura Municipal de Taiuva","PMT","Local","Água e Esgoto","Administração pública direta",1,1,5109,5109,5603,5603,NA,NA,NA,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16369",355320,"Taiúva","SP",2016,35532011,"Prefeitura Municipal de Taiuva","PMT","Local","Água e Esgoto","Administração pública direta",1,1,5110,5110,5604,5604,NA,NA,NA,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16370",355320,"Taiúva","SP",2015,35532011,"Prefeitura Municipal de Taiuva","PMT","Local","Água e Esgoto","Administração pública direta",1,1,5111,5111,5605,5605,NA,NA,NA,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16371",355320,"Taiúva","SP",2014,35532011,"Prefeitura Municipal de Taiuva","PMT","Local","Água e Esgoto","Administração pública direta",1,1,5111,5111,5605,5605,NA,NA,NA,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16372",355320,"Taiúva","SP",2013,35532011,"Prefeitura Municipal de Taiuva","PMT","Local","Água e Esgoto","Administração pública direta",1,1,5112,5112,5606,5606,NA,NA,NA,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16373",355320,"Taiúva","SP",2012,35532011,"Prefeitura Municipal de Taiuva","PMT","Local","Água e Esgoto","Administração pública direta",1,1,4960,4960,5439,5439,NA,NA,NA,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16374",355320,"Taiúva","SP",2010,35532011,"Prefeitura Municipal de Taiuva","PMT","Local","Água e Esgoto","Administração pública direta",1,1,4967,4967,5447,5447,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16375",355320,"Taiúva","SP",2009,35532011,"Prefeitura Municipal de Taiuva","PMT","Local","Água e Esgoto","Administração pública direta",1,1,4959,4959,5505,5505,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16376",355330,"Tambaú","SP",2017,35533011,"Prefeitura Municipal de Tambaú","DEMAET","Local","Água e Esgoto","Administração pública direta",1,1,20674,20674,23267,23267,NA,NA,NA,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16377",355330,"Tambaú","SP",2016,35533011,"Prefeitura Municipal de Tambaú","DEMAET","Local","Água e Esgoto","Administração pública direta",1,1,20651,20651,23241,23241,NA,NA,NA,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16378",355330,"Tambaú","SP",2015,35533011,"Prefeitura Municipal de Tambaú","DEMAET","Local","Água e Esgoto","Administração pública direta",1,1,20627,20627,23214,23214,NA,NA,NA,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16379",355330,"Tambaú","SP",2014,35533011,"Prefeitura Municipal de Tambaú","DEMAET","Local","Água e Esgoto","Administração pública direta",1,1,20603,20603,23187,23187,NA,NA,NA,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16380",355330,"Tambaú","SP",2013,35533011,"Prefeitura Municipal de Tambaú","DEMAET","Local","Água e Esgoto","Administração pública direta",1,1,20578,20578,23159,23159,NA,NA,NA,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16381",355330,"Tambaú","SP",2012,35533011,"Prefeitura Municipal de Tambaú","DEMAET","Local","Água e Esgoto","Administração pública direta",1,1,19929,19929,22429,22429,NA,NA,NA,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16382",355330,"Tambaú","SP",2011,35533011,"Prefeitura Municipal de Tambaú","DEMAET","Local","Água e Esgoto","Administração pública direta",1,1,19920,19920,22418,22418,NA,NA,NA,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16383",355330,"Tambaú","SP",2010,35533011,"Prefeitura Municipal de Tambaú","DEMAET","Local","Água e Esgoto","Administração pública direta",1,1,19909,19909,22406,22406,NA,NA,NA,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16384",355330,"Tambaú","SP",2009,35533011,"Prefeitura Municipal de Tambaú","DEMAET","Local","Água e Esgoto","Administração pública direta",1,1,19870,19870,22575,22575,NA,NA,NA,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16385",355330,"Tambaú","SP",2008,35533011,"Prefeitura Municipal de Tambaú","DEMAET","Local","Água e Esgoto","Administração pública direta",1,1,19860,19860,22564,22564,NA,NA,NA,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16386",355330,"Tambaú","SP",2007,35533011,"Prefeitura Municipal de Tambaú","DEMAET","Local","Água e Esgoto","Administração pública direta",1,1,19287,19287,21913,21913,NA,NA,NA,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16387",355340,"Tanabi","SP",2017,35534011,"Serviço Autártico Ambiental de Tanabi","SAAT","Local","Água e Esgoto","Autarquia",1,1,23242,23242,25723,25723,NA,NA,NA,1,1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16388",355340,"Tanabi","SP",2016,35534011,"Serviço Autártico Ambiental de Tanabi","SAAT","Local","Água e Esgoto","Autarquia",1,1,23128,23128,25597,25597,NA,NA,NA,1,1,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16389",355340,"Tanabi","SP",2015,35534011,"Serviço Autártico Ambiental de Tanabi","SAAT","Local","Água e Esgoto","Autarquia",1,1,23011,23011,25467,25467,NA,NA,NA,1,1,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16390",355340,"Tanabi","SP",2014,35534011,"Serviço Autártico Ambiental de Tanabi","SAAT","Local","Água e Esgoto","Autarquia",1,1,22892,22892,25335,25335,NA,NA,NA,1,1,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16391",355340,"Tanabi","SP",2013,35534011,"Serviço Autártico Ambiental de Tanabi","SAAT","Local","Água e Esgoto","Autarquia",1,1,22769,22769,25199,25199,NA,NA,NA,1,1,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16392",355340,"Tanabi","SP",2012,35534011,"Serviço Autártico Ambiental de Tanabi","SAAT","Local","Água e Esgoto","Autarquia",1,1,21936,21936,24277,24277,NA,NA,NA,1,1,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16393",355340,"Tanabi","SP",2011,35534011,"Serviço Autártico Ambiental de Tanabi","SAAT","Local","Água e Esgoto","Autarquia",1,1,21837,21837,24168,24168,NA,NA,NA,1,1,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16394",355340,"Tanabi","SP",2010,35534011,"Serviço Autártico Ambiental de Tanabi","SAAT","Local","Água e Esgoto","Autarquia",1,1,21735,21735,24055,24055,NA,NA,NA,1,1,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16395",355340,"Tanabi","SP",2009,35534011,"Serviço Autártico Ambiental de Tanabi","SAAT","Local","Água e Esgoto","Autarquia",1,1,21227,21227,24591,24591,NA,NA,NA,1,1,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16396",355340,"Tanabi","SP",2008,35534011,"Serviço Autártico Ambiental de Tanabi","SAAT","Local","Água e Esgoto","Autarquia",1,1,21083,21083,24424,24424,NA,NA,NA,1,1,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16397",355340,"Tanabi","SP",2007,35534011,"Serviço Autártico Ambiental de Tanabi","SAAT","Local","Água e Esgoto","Autarquia",1,1,20199,20199,23400,23400,NA,NA,NA,1,1,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16398",355360,"Tapiratiba","SP",2017,35536011,"Prefeitura Municipal de Tapiratiba","PMT","Local","Água e Esgoto","Administração pública direta",1,1,10772,10772,13062,13062,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16399",355360,"Tapiratiba","SP",2016,35536011,"Prefeitura Municipal de Tapiratiba","PMT","Local","Água e Esgoto","Administração pública direta",1,1,10778,10778,13069,13069,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16400",355365,"Taquaral","SP",2017,35536511,"Prefeitura Municipal de Taquaral","PMT","Local","Água e Esgoto","Administração pública direta",1,1,2706,2706,2823,2823,NA,NA,NA,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16401",355365,"Taquaral","SP",2016,35536511,"Prefeitura Municipal de Taquaral","PMT","Local","Água e Esgoto","Administração pública direta",1,1,2704,2704,2821,2821,NA,NA,NA,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16402",355370,"Taquaritinga","SP",2017,35537011,"Serviço Autônomo de Água e Esgoto de Táguaritinga","SAAET","Local","Água e Esgoto","Autarquia",1,1,53976,53976,56951,56951,NA,NA,NA,1,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16403",355370,"Taquaritinga","SP",2016,35537011,"Serviço Autônomo de Água e Esgoto de Táguaritinga","SAAET","Local","Água e Esgoto","Autarquia",1,1,53806,53806,56771,56771,NA,NA,NA,1,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16404",355370,"Taquaritinga","SP",2015,35537011,"Serviço Autônomo de Água e Esgoto de Táguaritinga","SAAET","Local","Água e Esgoto","Autarquia",1,1,53631,53631,56587,56587,NA,NA,NA,1,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16405",355370,"Taquaritinga","SP",2014,35537011,"Serviço Autônomo de Água e Esgoto de Táguaritinga","SAAET","Local","Água e Esgoto","Autarquia",1,1,53452,53452,56398,56398,NA,NA,NA,1,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16406",355370,"Taquaritinga","SP",2013,35537011,"Serviço Autônomo de Água e Esgoto de Táguaritinga","SAAET","Local","Água e Esgoto","Autarquia",1,1,53268,53268,56204,56204,NA,NA,NA,1,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16407",355370,"Taquaritinga","SP",2012,35537011,"Serviço Autônomo de Água e Esgoto de Táguaritinga","SAAET","Local","Água e Esgoto","Autarquia",1,1,51444,51444,54279,54279,NA,NA,NA,1,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16408",355370,"Taquaritinga","SP",2011,35537011,"Serviço Autônomo de Água e Esgoto de Táguaritinga","SAAET","Local","Água e Esgoto","Autarquia",1,1,51308,51308,54136,54136,NA,NA,NA,1,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16409",355370,"Taquaritinga","SP",2010,35537011,"Serviço Autônomo de Água e Esgoto de Táguaritinga","SAAET","Local","Água e Esgoto","Autarquia",1,1,51168,51168,53988,53988,NA,NA,NA,1,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16410",355370,"Taquaritinga","SP",2009,35537011,"Serviço Autônomo de Água e Esgoto de Táguaritinga","SAAET","Local","Água e Esgoto","Autarquia",1,1,52837,52837,55662,55662,NA,NA,NA,1,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16411",355370,"Taquaritinga","SP",2008,35537011,"Serviço Autônomo de Água e Esgoto de Táguaritinga","SAAET","Local","Água e Esgoto","Autarquia",1,1,52561,52561,55372,55372,NA,NA,NA,1,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16412",355370,"Taquaritinga","SP",2007,35537011,"Serviço Autônomo de Água e Esgoto de Táguaritinga","SAAET","Local","Água e Esgoto","Autarquia",1,1,50530,50530,53232,53232,NA,NA,NA,1,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16413",355370,"Taquaritinga","SP",2006,35537011,"Serviço Autônomo de Água e Esgoto de Táguaritinga","SAAET","Local","Água e Esgoto","Autarquia",1,1,51066,51066,55866,55866,NA,NA,NA,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16414",355420,"Tejupá","SP",2014,35542011,"Prefeitura Municipal de Tejupá","PMT","Local","Água e Esgoto","Administração pública direta",1,1,3106,3106,4788,4788,NA,NA,NA,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16415",355420,"Tejupá","SP",2012,35542011,"Prefeitura Municipal de Tejupá","PMT","Local","Água e Esgoto","Administração pública direta",1,1,3069,3069,4730,4730,NA,NA,NA,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16416",355420,"Tejupá","SP",2011,35542011,"Prefeitura Municipal de Tejupá","PMT","Local","Água e Esgoto","Administração pública direta",1,1,3094,3094,4769,4769,NA,NA,NA,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16417",355420,"Tejupá","SP",2010,35542011,"Prefeitura Municipal de Tejupá","PMT","Local","Água e Esgoto","Administração pública direta",1,1,3120,3120,4809,4809,NA,NA,NA,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16418",355420,"Tejupá","SP",2009,35542011,"Prefeitura Municipal de Tejupá","PMT","Local","Água e Esgoto","Administração pública direta",1,1,3093,3093,5067,5067,NA,NA,NA,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
